English,Amharic
"38  The younger also gave birth to a son, and she named him Ben-amʹmi. He is the father of the Amʹmon·ites+ of today.",38  ታናሽየዋም ወንድ ልጅ ወለደች፤ ስሙንም ቤንአሚ አለችው፤ እሱም ዛሬ ያሉት አሞናውያን አባት ነው።+
"20  Now Abraham moved his camp from there+ to the land of the Negʹeb and began dwelling between Kaʹdesh+ and Shur.+ While he was residing* at Geʹrar,+",20  አብርሃም ድንኳኑን+ ከዚያ ነቅሎ ወደ ኔጌብ ምድር ሄደ፤ በቃዴስና+ በሹር+ መካከልም መኖር ጀመረ። በጌራራ+ እየኖረ* ሳለ
2  Abraham repeated concerning his wife Sarah: “She is my sister.”+ So A·bimʹe·lech king of Geʹrar sent for Sarah and took her.+,2  በድጋሚ ሚስቱን ሣራን “እህቴ ናት” አለ።+ በመሆኑም የጌራራ ንጉሥ አቢሜሌክ ሰዎችን ልኮ ሣራን አስመጣት፤ ከዚያም ወሰዳት።+
"3  Afterward, God came by night to A·bimʹe·lech in a dream and said to him: “Here you are as good as dead because of the woman whom you have taken,+ since she is married and belongs to another man.”+",3  ከዚያም አምላክ ለአቢሜሌክ ሌሊት በሕልም ተገልጦለት “በወሰድካት ሴት የተነሳ ትሞታለህ፤+ ምክንያቱም እሷ ያገባችና ባለቤት ያላት ሴት ናት”+ አለው።
"4  However, A·bimʹe·lech had not gone near her.* So he said: “Jehovah, will you kill a nation that is really innocent?*",4  ሆኖም አቢሜሌክ ወደ እሷ አልቀረበም ነበር።* በመሆኑም እንዲህ አለ፦ “ይሖዋ፣ ምንም በደል ያልፈጸመን* ብሔር ታጠፋለህ?
"5  Did he not say to me, ‘She is my sister,’ and did she too not say, ‘He is my brother’? I did this with an honest heart and innocent hands.”",5  እሱ ‘እህቴ ናት’ አላለኝም? እሷስ ብትሆን ‘ወንድሜ ነው’ አላለችም? ይህን ያደረግኩት በቅን ልቦናና በንጹሕ እጅ ነው።”
"6  Then the true God said to him in the dream: “I know that you did this with an honest heart, so I held you back from sinning against me. That is why I did not allow you to touch her.",6  ከዚያም እውነተኛው አምላክ በሕልም ተገልጦለት እንዲህ አለው፦ “ይህን ያደረግከው በቅን ልቦና ተነሳስተህ እንደሆነ አውቃለሁ፤ በእኔም ላይ ኃጢአት እንዳትሠራ ጠብቄሃለሁ። እንድትነካት ያልፈቀድኩልህም ለዚህ ነው።
"7  Now return the man’s wife, for he is a prophet,+ and he will make supplication for you+ and you will keep living. But if you are not returning her, know that you will surely die, you and all who are yours.” ",7  በል አሁን የሰውየውን ሚስት መልስ፤ እሱ ነቢይ ነውና፤+ ስለ አንተም ልመና ያቀርባል፤+ አንተም በሕይወት ትኖራለህ። እሷን ባትመልስ ግን በእርግጥ እንደምትሞት እወቅ፤ አንተም ሆንክ የአንተ የሆነው ሁሉ ትሞታላችሁ።”
"8  A·bimʹe·lech got up early in the morning and called all his servants and told them all these things, and they became very frightened.",8  አቢሜሌክ በማለዳ ተነሳ፤ አገልጋዮቹንም በሙሉ ጠርቶ የሆነውን ሁሉ ነገራቸው፤ እነሱም በጣም ፈሩ።
9  Then A·bimʹe·lech called Abraham and said to him: “What have you done to us? What sin have I committed against you that you would bring upon me and my kingdom such a great sin? What you have done to me was not right.”,9  ከዚያም አቢሜሌክ አብርሃምን ጠርቶ እንዲህ አለው፦ “ይህ ያደረግክብን ነገር ምንድን ነው? በእኔም ሆነ በግዛቴ ላይ እንዲህ ያለውን ታላቅ ኃጢአት ያመጣህብን ለመሆኑ ምን በድዬህ ነው? ያደረግክብኝ ነገር ትክክል አይደለም።”
10  And A·bimʹe·lech went on to say to Abraham: “What were your intentions when you did this thing?”+,10  በመቀጠልም አቢሜሌክ አብርሃምን “ለመሆኑ ይህን ያደረግከው ምን አስበህ ነው?” አለው።+
"11  Abraham said: “It was because I said to myself, ‘Surely there is no fear of God in this place, and they will kill me because of my wife.’+",11  አብርሃምም እንዲህ አለው፦ “ይህን ያደረግኩት ‘በዚህ ስፍራ እንደሆነ ፈሪሃ አምላክ የሚባል ነገር የለም፤ ሰዎቹ ለሚስቴ ሲሉ ሊገድሉኝ ይችላሉ’ ብዬ ስለሰጋሁ ነው።+
"12  And besides, she really is my sister, the daughter of my father but not the daughter of my mother, and she became my wife.+",12  ደግሞም እኮ በእርግጥ እህቴ ናት፤ የእናቴ ልጅ ባትሆንም የአባቴ ልጅ ናት፤ እሷም ሚስቴ ሆነች።+
"13  So when God caused me to wander from the house of my father,+ I said to her: ‘Let this be how you show loyal love to me: Everywhere we go, say of me, “He is my brother.”’”+ ",13  በመሆኑም አምላክ ከአባቴ ቤት ወጥቼ ከአገር አገር እየዞርኩ እንድኖር በነገረኝ ጊዜ+ ‘በምንሄድበት ስፍራ ሁሉ “ወንድሜ ነው” ብለሽ በመናገር ታማኝ ፍቅር አሳዪኝ’ ብያት ነበር።”+
"14  A·bimʹe·lech then took sheep and cattle and male and female servants and gave them to Abraham, and he returned his wife Sarah to him.",14  ከዚያም አቢሜሌክ በጎችን፣ ከብቶችን እንዲሁም ወንድና ሴት አገልጋዮችን ለአብርሃም ሰጠው፤ ሚስቱን ሣራንም መለሰለት።
15  A·bimʹe·lech also said: “Here my land is available to you. Dwell wherever you please.”,15  በተጨማሪም አቢሜሌክ “አገሬ አገርህ ናት፤ ደስ ባለህ ቦታ መኖር ትችላለህ” አለው።
"16  And to Sarah he said: “Here I give 1,000 pieces of silver to your brother.+ It is a sign of your innocence* to all who are with you and before everybody, and you are cleared of reproach.”","16  ሣራንም እንዲህ አላት፦ “ይኸው ለወንድምሽ+ 1,000 የብር ሰቅል እሰጠዋለሁ። ይህም አንቺ ንጹሕ ሰው መሆንሽን ከአንቺ ጋር ባሉት ሰዎች ሁሉ ፊትም ሆነ በሌሎች ሰዎች ፊት የሚያሳውቅ ምልክት ነው፤* አንቺም ከማንኛውም ነቀፋ ነፃ ነሽ።”"
"17  And Abraham began to make supplication to the true God, and God healed A·bimʹe·lech and his wife and his slave girls, and they began having children;",17  አብርሃምም ወደ እውነተኛው አምላክ ልመና አቀረበ፤ አምላክም አቢሜሌክን፣ ሚስቱንና ሴት ባሪያዎቹን ፈወሳቸው፤ እነሱም ልጆች መውለድ ጀመሩ፤
"18  for Jehovah had made all the women of the house of A·bimʹe·lech barren* because of Sarah, Abraham’s wife.+",18  ምክንያቱም ይሖዋ በአብርሃም ሚስት በሣራ የተነሳ በአቢሜሌክ ቤት ያሉትን ሴቶች ሁሉ መሃን አድርጎ ነበር።*+
3  Now the serpent+ was the most cautious* of all the wild animals of the field that Jehovah God had made. So it said to the woman: “Did God really say that you must not eat from every tree of the garden?”+,3  እባብም+ ይሖዋ አምላክ ከሠራቸው የዱር እንስሳት ሁሉ እጅግ ጠንቃቃ* ነበር። በመሆኑም ሴቲቱን “በእርግጥ አምላክ ‘በአትክልቱ ስፍራ ካለው ከማንኛውም ዛፍ አትብሉ’ ብሏችኋል?”+ ሲል ጠየቃት።
2  At this the woman said to the serpent: “We may eat of the fruit of the trees of the garden.+,2  በዚህ ጊዜ ሴቲቱ እባቡን እንዲህ አለችው፦ “በአትክልቱ ስፍራ ካሉት ዛፎች ፍሬ መብላት እንችላለን።+
"3  But God has said about the fruit of the tree that is in the middle of the garden:+ ‘You must not eat from it, no, you must not touch it; otherwise you will die.’”",3  ይሁንና በአትክልቱ ስፍራ መካከል የሚገኘውን ዛፍ+ ፍሬ በተመለከተ አምላክ ‘ከእሱ አትብሉ፤ ፈጽሞም አትንኩት፤ አለዚያ ትሞታላችሁ’ ብሏል።”
4  At this the serpent said to the woman: “You certainly will not die.+,4  በዚህ ጊዜ እባቡ ሴቲቱን እንዲህ አላት፦ “መሞት እንኳ ፈጽሞ አትሞቱም።+
"5  For God knows that in the very day you eat from it, your eyes will be opened and you will be like God, knowing good and bad.”+ ",5  አምላክ ከዛፉ በበላችሁ ቀን ዓይኖቻችሁ እንደሚገለጡና መልካምና ክፉን በማወቅ ረገድ እንደ አምላክ እንደምትሆኑ+ ስለሚያውቅ ነው።”
"6  Consequently, the woman saw that the tree was good for food and that it was something desirable to the eyes, yes, the tree was pleasing to look at. So she began taking of its fruit and eating it.+ Afterward, she also gave some to her husband when he was with her, and he began eating it.+",6  በዚህም የተነሳ ሴቲቱ ዛፉ ለመብል መልካም፣ ሲያዩትም የሚያጓጓ እንደሆነ ተመለከተች፤ ዛፉ ለዓይን የሚማርክ ነበር። ስለሆነም ከዛፉ ፍሬ ወስዳ በላች።+ ባሏም አብሯት ሲሆን ለእሱም ሰጠችው፤ እሱም በላ።+
"7  Then the eyes of both of them were opened, and they realized that they were naked. So they sewed fig leaves together and made loin coverings for themselves.+ ",7  ከዚያም የሁለቱም ዓይኖች ተገለጡ፤ ራቁታቸውን መሆናቸውንም አስተዋሉ። በመሆኑም የበለስ ቅጠል በመስፋት የሚያሸርጡት ነገር ለራሳቸው ሠሩ።+
"8  Later they heard the voice of Jehovah God as he was walking in the garden about the breezy part of the day, and the man and his wife hid from the face of Jehovah God among the trees of the garden.",8  በኋላም ሰውየውና ሚስቱ ቀኑ ነፋሻማ በሆነበት ጊዜ ላይ ይሖዋ አምላክ በአትክልቱ ስፍራ ውስጥ ሲሄድ ድምፁን ሰሙ፤ እነሱም በአትክልቱ ስፍራ ባሉት ዛፎች መካከል በመግባት ከይሖዋ አምላክ ፊት ተደበቁ።
9  And Jehovah God kept calling to the man and saying to him: “Where are you?”,9  ይሖዋ አምላክም ሰውየውን በተደጋጋሚ በመጣራት “የት ነህ?” አለው።
"10  Finally he said: “I heard your voice in the garden, but I was afraid because I was naked, so I hid myself.”",10  በመጨረሻም ሰውየው “በአትክልቱ ስፍራ ድምፅህን ሰማሁ፤ ሆኖም ራቁቴን ስለነበርኩ ፈራሁ፤ ስለሆነም ተደበቅኩ” አለ።
11  At that he said: “Who told you that you were naked?+ Have you eaten from the tree from which I commanded you not to eat?”+,11  እሱም “ራቁትህን+ እንደሆንክ ማን ነገረህ? እንዳትበላ ብዬ ካዘዝኩህ ዛፍ+ በላህ?” አለው።
"12  The man said: “The woman whom you gave to be with me, she gave me fruit from the tree, so I ate.”",12  ሰውየውም “ከእኔ ጋር እንድትሆን የሰጠኸኝ ይህች ሴት ከዛፉ ፍሬ ሰጠችኝና በላሁ” አለ።
"13  Jehovah God then said to the woman: “What is this you have done?” The woman replied: “The serpent deceived me, so I ate.”+ ",13  ከዚያም ይሖዋ አምላክ ሴቲቱን “ለመሆኑ ይህ ያደረግሽው ነገር ምንድን ነው?” አላት። ሴቲቱም “እባቡ አታለለኝና በላሁ”+ ስትል መለሰች።
"14  Then Jehovah God said to the serpent:+ “Because you have done this, you are the cursed one out of all the domestic animals and out of all the wild animals of the field. On your belly you will go, and you will eat dust all the days of your life.",14  ከዚያም ይሖዋ አምላክ እባቡን+ እንዲህ አለው፦ “ይህን ስላደረግክ ከቤት እንስሳት ሁሉ እንዲሁም ከዱር እንስሳት ሁሉ የተረገምክ ትሆናለህ። በሕይወትህ ዘመን ሁሉ በሆድህ እየተሳብክ ትሄዳለህ፤ እንዲሁም አፈር ትበላለህ።
"15  And I will put enmity*+ between you+ and the woman+ and between your offspring*+ and her offspring.*+ He will crush* your head,+ and you will strike* him in the heel.”+ ",15  በአንተና+ በሴቲቱ+ መካከል እንዲሁም በዘርህና+ በዘሯ+ መካከል ጠላትነት+ እንዲኖር አደርጋለሁ፤ እሱ ራስህን ይጨፈልቃል፤*+ አንተም ተረከዙን ታቆስላለህ።”*+
"16  To the woman he said: “I will greatly increase the pain of your pregnancy; in pain you will give birth to children, and your longing will be for your husband, and he will dominate you.” ",16  ሴቲቱንም እንዲህ አላት፦ “በእርግዝናሽ ወቅት የሚሰማሽን ሕመም በእጅጉ አበዛለሁ፤ ልጆች የምትወልጂውም በሥቃይ ይሆናል፤ ምኞትሽ ሁሉ ባልሽ ይሆናል፤ እሱ ደግሞ ይገዛሻል።”
